DblPrecio|DtmFechaExtraccion|DtmFechaHoraLlegadaIda|DtmFechaHoraLlegadaVuelta|DtmFechaHoraSalidaIda|DtmFechaHoraSalidaVuelta|DtmFechaLlegadaIda|DtmFechaLlegadaVuelta|DtmFechaSalidaIda|DtmFechaSalidaVuelta|IntAdultos|IntIdDestino|IntIdFranjaHorariaIda|IntIdFranjaHorariaVuelta|IntIdFuente|IntIdOrigen|IntIdTipoTransporte|IntNinos|StrDestino|StrDuracionIda|StrDuracionTotal|StrDuracionVuelta|StrEmpresa|StrFranjaHorariaIda|StrFranjaHorariaVuelta|StrFuente|StrHoraLlegadaIda|StrHoraLlegadaVuelta|StrHoraSalidaIda|StrHoraSalidaVuelta|StrOrigen|StrTipoTransporte|_id
126.0|2018-11-26T23:00:00.000Z|2018-12-01T00:40:01.000Z|2018-12-03T00:40:01.000Z|2018-11-30T19:00:00.000Z|2018-12-02T19:00:00.000Z|2018-11-30T23:00:00.000Z|2018-12-02T23:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2|1|4|4|4|22|5|0|Madrid|5h 40m|11h 20m|5h 40m|Blablacar|de 20:00 a 23:59|de 20:00 a 23:59|Blablacar|01:40|01:40|20:00|20:00|Jerez|Blablacar|5bfcabaef44f319b3f000e04
119.0|2018-11-26T23:00:00.000Z|2018-11-30T06:40:01.000Z|2018-12-03T00:40:01.000Z|2018-11-30T01:00:00.000Z|2018-12-02T19:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-02T23:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2|1|1|4|4|22|5|0|Madrid|5h 40m|11h 20m|5h 40m|Blablacar|de 00:00 a 7:59|de 20:00 a 23:59|Blablacar|07:40|01:40|02:00|20:00|Jerez|Blablacar|5bfcabaef44f319b3f000e01
119.0|2018-11-26T23:00:00.000Z|2018-11-30T12:40:01.000Z|2018-12-03T00:40:01.000Z|2018-11-30T07:00:00.000Z|2018-12-02T19:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-02T23:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2|1|2|4|4|22|5|0|Madrid|5h 40m|11h 20m|5h 40m|Blablacar|de 08:00 a 14:59|de 20:00 a 23:59|Blablacar|13:40|01:40|08:00|20:00|Jerez|Blablacar|5bfcabaef44f319b3f000e02
109.0|2018-11-26T23:00:00.000Z|2018-11-30T19:40:01.000Z|2018-12-03T00:40:01.000Z|2018-11-30T14:00:00.000Z|2018-12-02T19:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-02T23:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2|1|3|4|4|22|5|0|Madrid|5h 40m|11h 20m|5h 40m|Blablacar|de 15:00 a 19:59|de 20:00 a 23:59|Blablacar|20:40|01:40|15:00|20:00|Jerez|Blablacar|5bfcabaef44f319b3f000e03
98.0|2018-11-26T23:00:00.000Z|2018-12-01T00:40:01.000Z|2018-12-02T23:10:42.000Z|2018-11-30T19:00:00.000Z|2018-12-02T17:30:41.000Z|2018-11-30T23:00:00.000Z|2018-12-02T23:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2|1|4|3|4|22|5|0|Madrid|5h 40m|11h 20m|5h 40m|Blablacar|de 20:00 a 23:59|de 15:00 a 19:59|Blablacar|01:40|00:10|20:00|18:30|Jerez|Blablacar|5bfcabaef44f319b3f000e00
91.0|2018-11-26T23:00:00.000Z|2018-11-30T06:40:01.000Z|2018-12-02T23:10:42.000Z|2018-11-30T01:00:00.000Z|2018-12-02T17:30:41.000Z|2018-11-29T23:00:00.000Z|2018-12-02T23:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2|1|1|3|4|22|5|0|Madrid|5h 40m|11h 20m|5h 40m|Blablacar|de 00:00 a 7:59|de 15:00 a 19:59|Blablacar|07:40|00:10|02:00|18:30|Jerez|Blablacar|5bfcabaef44f319b3f000dfd
91.0|2018-11-26T23:00:00.000Z|2018-11-30T12:40:01.000Z|2018-12-02T23:10:42.000Z|2018-11-30T07:00:00.000Z|2018-12-02T17:30:41.000Z|2018-11-29T23:00:00.000Z|2018-12-02T23:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2|1|2|3|4|22|5|0|Madrid|5h 40m|11h 20m|5h 40m|Blablacar|de 08:00 a 14:59|de 15:00 a 19:59|Blablacar|13:40|00:10|08:00|18:30|Jerez|Blablacar|5bfcabaef44f319b3f000dfe
85.422|2018-11-26T23:00:00.000Z|2018-11-30T10:40:01.000Z|2018-12-03T01:40:01.000Z|2018-11-30T05:00:00.000Z|2018-12-02T20:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-02T23:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2|1|1|4|8|22|3|0|Madrid|5h 40m|11h 20m|5h 40m|Coche propio|de 00:00 a 7:59|de 20:00 a 23:59|Coche Propio|11:40|02:40|06:00|21:00|Jerez|Coche Propio|5bfc80faf44f319b3fff2b41
85.422|2018-11-26T23:00:00.000Z|2018-11-30T16:40:01.000Z|2018-12-03T01:40:01.000Z|2018-11-30T11:00:00.000Z|2018-12-02T20:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-02T23:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2|1|2|4|8|22|3|0|Madrid|5h 40m|11h 20m|5h 40m|Coche propio|de 08:00 a 14:59|de 20:00 a 23:59|Coche Propio|17:40|02:40|12:00|21:00|Jerez|Coche Propio|5bfc80faf44f319b3fff2b45
85.422|2018-11-26T23:00:00.000Z|2018-11-30T22:40:01.000Z|2018-12-03T01:40:01.000Z|2018-11-30T17:00:00.000Z|2018-12-02T20:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-02T23:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2|1|3|4|8|22|3|0|Madrid|5h 40m|11h 20m|5h 40m|Coche propio|de 15:00 a 19:59|de 20:00 a 23:59|Coche Propio|23:40|02:40|18:00|21:00|Jerez|Coche Propio|5bfc80faf44f319b3fff2b49
85.422|2018-11-26T23:00:00.000Z|2018-12-01T01:40:01.000Z|2018-12-03T01:40:01.000Z|2018-11-30T20:00:00.000Z|2018-12-02T20:00:00.000Z|2018-11-30T23:00:00.000Z|2018-12-02T23:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2|1|4|4|8|22|3|0|Madrid|5h 40m|11h 20m|5h 40m|Coche propio|de 20:00 a 23:59|de 20:00 a 23:59|Coche Propio|02:40|02:40|21:00|21:00|Jerez|Coche Propio|5bfc80faf44f319b3fff2b4d
81.0|2018-11-26T23:00:00.000Z|2018-11-30T19:40:01.000Z|2018-12-02T23:10:42.000Z|2018-11-30T14:00:00.000Z|2018-12-02T17:30:41.000Z|2018-11-29T23:00:00.000Z|2018-12-02T23:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2|1|3|3|4|22|5|0|Madrid|5h 40m|11h 20m|5h 40m|Blablacar|de 15:00 a 19:59|de 15:00 a 19:59|Blablacar|20:40|00:10|15:00|18:30|Jerez|Blablacar|5bfcabaef44f319b3f000dff
1041.0|2018-11-26T23:00:00.000Z|2018-11-30T17:55:00.000Z|2018-12-02T11:45:00.000Z|2018-11-30T16:40:00.000Z|2018-12-02T10:30:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2|1|3|2|1|22|1|0|Madrid|1h 15m|2h 30m|1h 15m|Iberia,Iberia|de 15:00 a 19:59|de 08:00 a 14:59|Skyscanner|18:55|12:45|17:40|11:30|Jerez|Avión|5bfd1c90f44f319b3f00d074
1041.0|2018-11-26T23:00:00.000Z|2018-11-30T17:55:00.000Z|2018-12-02T16:00:00.000Z|2018-11-30T16:40:00.000Z|2018-12-02T14:45:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2|1|3|3|1|22|1|0|Madrid|1h 15m|2h 30m|1h 15m|Iberia,Iberia|de 15:00 a 19:59|de 15:00 a 19:59|Skyscanner|18:55|17:00|17:40|15:45|Jerez|Avión|5bfd1c90f44f319b3f00d078
1040.0|2018-11-26T23:00:00.000Z|2018-11-30T17:55:00.000Z|2018-12-02T13:10:00.000Z|2018-11-30T16:40:00.000Z|2018-12-02T06:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2|1|3|1|1|22|1|0|Madrid|1h 15m|8h 25m|7h 10m|Iberia,Vueling Airlines|de 15:00 a 19:59|de 00:00 a 7:59|Skyscanner|18:55|14:10|17:40|07:00|Jerez|Avión|5bfd1c90f44f319b3f00d075
919.0|2018-11-26T23:00:00.000Z|2018-11-30T17:55:00.000Z|2018-12-02T21:40:00.000Z|2018-11-30T16:40:00.000Z|2018-12-02T20:25:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2|1|3|4|1|22|1|0|Madrid|1h 15m|2h 30m|1h 15m|Iberia,Iberia|de 15:00 a 19:59|de 20:00 a 23:59|Skyscanner|18:55|22:40|17:40|21:25|Jerez|Avión|5bfd1c90f44f319b3f00d079
723.0|2018-11-26T23:00:00.000Z|2018-11-30T10:55:00.000Z|2018-12-02T13:10:00.000Z|2018-11-30T09:45:00.000Z|2018-12-02T06:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2|1|2|1|1|22|1|0|Madrid|1h 10m|8h 20m|7h 10m|Air Nostrum,Vueling Airlines|de 08:00 a 14:59|de 00:00 a 7:59|Skyscanner|11:55|14:10|10:45|07:00|Jerez|Avión|5bfd1c90f44f319b3f00d072
627.0|2018-11-26T23:00:00.000Z|2018-11-30T10:55:00.000Z|2018-12-02T11:45:00.000Z|2018-11-30T09:45:00.000Z|2018-12-02T10:30:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2|1|2|2|1|22|1|0|Madrid|1h 10m|2h 25m|1h 15m|Air Nostrum,Iberia|de 08:00 a 14:59|de 08:00 a 14:59|Skyscanner|11:55|12:45|10:45|11:30|Jerez|Avión|5bfd1c90f44f319b3f00d076
627.0|2018-11-26T23:00:00.000Z|2018-11-30T10:55:00.000Z|2018-12-02T16:00:00.000Z|2018-11-30T09:45:00.000Z|2018-12-02T14:45:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2|1|2|3|1|22|1|0|Madrid|1h 10m|2h 25m|1h 15m|Air Nostrum,Iberia|de 08:00 a 14:59|de 15:00 a 19:59|Skyscanner|11:55|17:00|10:45|15:45|Jerez|Avión|5bfd1c90f44f319b3f00d077
504.0|2018-11-26T23:00:00.000Z|2018-11-30T10:55:00.000Z|2018-12-02T21:40:00.000Z|2018-11-30T09:45:00.000Z|2018-12-02T20:25:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2|1|2|4|1|22|1|0|Madrid|1h 10m|2h 25m|1h 15m|Air Nostrum,Iberia|de 08:00 a 14:59|de 20:00 a 23:59|Skyscanner|11:55|22:40|10:45|21:25|Jerez|Avión|5bfd1c90f44f319b3f00d073
241.9|2018-11-26T23:00:00.000Z|2018-11-30T09:06:00.000Z|2018-12-02T21:07:00.000Z|2018-11-30T05:17:00.000Z|2018-12-02T17:35:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2|1|1|3|2|22|2|0|Madrid|3 h. 49 min.|7h 21m|3 h. 32 min.|Renfe|de 00:00 a 7:59|de 15:00 a 19:59|Renfe|10:06|22:07|06:17|18:35|Jerez|Tren|5bfc56a9f44f319b3ffed803
228.8|2018-11-26T23:00:00.000Z|2018-11-30T16:50:00.000Z|2018-12-02T21:07:00.000Z|2018-11-30T13:06:00.000Z|2018-12-02T17:35:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2|1|2|3|2|22|2|0|Madrid|3 h. 44 min.|7h 16m|3 h. 32 min.|Renfe|de 08:00 a 14:59|de 15:00 a 19:59|Renfe|17:50|22:07|14:06|18:35|Jerez|Tren|5bfc56a9f44f319b3ffed805
207.3|2018-11-26T23:00:00.000Z|2018-11-30T22:52:00.000Z|2018-12-02T21:07:00.000Z|2018-11-30T18:14:00.000Z|2018-12-02T17:35:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2|1|3|3|2|22|2|0|Madrid|4 h. 38 min.|8h 10m|3 h. 32 min.|Renfe|de 15:00 a 19:59|de 15:00 a 19:59|Renfe|23:52|22:07|19:14|18:35|Jerez|Tren|5bfc56a9f44f319b3ffed807
199.5|2018-11-26T23:00:00.000Z|2018-11-30T09:06:00.000Z|2018-12-02T11:10:00.000Z|2018-11-30T05:17:00.000Z|2018-12-02T07:30:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2|1|1|2|2|22|2|0|Madrid|3 h. 49 min.|7h 29m|3 h. 40 min.|Renfe|de 00:00 a 7:59|de 08:00 a 14:59|Renfe|10:06|12:10|06:17|08:30|Jerez|Tren|5bfc56a9f44f319b3ffed802
186.4|2018-11-26T23:00:00.000Z|2018-11-30T16:50:00.000Z|2018-12-02T11:10:00.000Z|2018-11-30T13:06:00.000Z|2018-12-02T07:30:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2|1|2|2|2|22|2|0|Madrid|3 h. 44 min.|7h 24m|3 h. 40 min.|Renfe|de 08:00 a 14:59|de 08:00 a 14:59|Renfe|17:50|12:10|14:06|08:30|Jerez|Tren|5bfc56a9f44f319b3ffed804
164.9|2018-11-26T23:00:00.000Z|2018-11-30T22:52:00.000Z|2018-12-02T11:10:00.000Z|2018-11-30T18:14:00.000Z|2018-12-02T07:30:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2|1|3|2|2|22|2|0|Madrid|4 h. 38 min.|8h 18m|3 h. 40 min.|Renfe|de 15:00 a 19:59|de 08:00 a 14:59|Renfe|23:52|12:10|19:14|08:30|Jerez|Tren|5bfc56a9f44f319b3ffed806
103.0|2018-11-26T23:00:00.000Z|2018-12-01T00:40:01.000Z|2018-12-02T14:40:01.000Z|2018-11-30T19:00:00.000Z|2018-12-02T09:00:00.000Z|2018-11-30T23:00:00.000Z|2018-12-01T23:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2|1|4|2|4|22|5|0|Madrid|5h 40m|11h 20m|5h 40m|Blablacar|de 20:00 a 23:59|de 08:00 a 14:59|Blablacar|01:40|15:40|20:00|10:00|Jerez|Blablacar|5bfcabaef44f319b3f000dfc
96.0|2018-11-26T23:00:00.000Z|2018-11-30T06:40:01.000Z|2018-12-02T14:40:01.000Z|2018-11-30T01:00:00.000Z|2018-12-02T09:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2|1|1|2|4|22|5|0|Madrid|5h 40m|11h 20m|5h 40m|Blablacar|de 00:00 a 7:59|de 08:00 a 14:59|Blablacar|07:40|15:40|02:00|10:00|Jerez|Blablacar|5bfcabaef44f319b3f000df9
96.0|2018-11-26T23:00:00.000Z|2018-11-30T12:40:01.000Z|2018-12-02T14:40:01.000Z|2018-11-30T07:00:00.000Z|2018-12-02T09:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2|1|2|2|4|22|5|0|Madrid|5h 40m|11h 20m|5h 40m|Blablacar|de 08:00 a 14:59|de 08:00 a 14:59|Blablacar|13:40|15:40|08:00|10:00|Jerez|Blablacar|5bfcabaef44f319b3f000dfa
86.0|2018-11-26T23:00:00.000Z|2018-11-30T19:40:01.000Z|2018-12-02T14:40:01.000Z|2018-11-30T14:00:00.000Z|2018-12-02T09:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2|1|3|2|4|22|5|0|Madrid|5h 40m|11h 20m|5h 40m|Blablacar|de 15:00 a 19:59|de 08:00 a 14:59|Blablacar|20:40|15:40|15:00|10:00|Jerez|Blablacar|5bfcabaef44f319b3f000dfb
85.422|2018-11-26T23:00:00.000Z|2018-11-30T10:40:01.000Z|2018-12-02T10:40:01.000Z|2018-11-30T05:00:00.000Z|2018-12-02T05:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2|1|1|1|8|22|3|0|Madrid|5h 40m|11h 20m|5h 40m|Coche propio|de 00:00 a 7:59|de 00:00 a 7:59|Coche Propio|11:40|11:40|06:00|06:00|Jerez|Coche Propio|5bfc80faf44f319b3fff2b3e
85.422|2018-11-26T23:00:00.000Z|2018-11-30T10:40:01.000Z|2018-12-02T16:40:01.000Z|2018-11-30T05:00:00.000Z|2018-12-02T11:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2|1|1|2|8|22|3|0|Madrid|5h 40m|11h 20m|5h 40m|Coche propio|de 00:00 a 7:59|de 08:00 a 14:59|Coche Propio|11:40|17:40|06:00|12:00|Jerez|Coche Propio|5bfc80faf44f319b3fff2b3f
85.422|2018-11-26T23:00:00.000Z|2018-11-30T10:40:01.000Z|2018-12-02T22:40:01.000Z|2018-11-30T05:00:00.000Z|2018-12-02T17:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2|1|1|3|8|22|3|0|Madrid|5h 40m|11h 20m|5h 40m|Coche propio|de 00:00 a 7:59|de 15:00 a 19:59|Coche Propio|11:40|23:40|06:00|18:00|Jerez|Coche Propio|5bfc80faf44f319b3fff2b40
85.422|2018-11-26T23:00:00.000Z|2018-11-30T16:40:01.000Z|2018-12-02T10:40:01.000Z|2018-11-30T11:00:00.000Z|2018-12-02T05:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2|1|2|1|8|22|3|0|Madrid|5h 40m|11h 20m|5h 40m|Coche propio|de 08:00 a 14:59|de 00:00 a 7:59|Coche Propio|17:40|11:40|12:00|06:00|Jerez|Coche Propio|5bfc80faf44f319b3fff2b42
85.422|2018-11-26T23:00:00.000Z|2018-11-30T16:40:01.000Z|2018-12-02T16:40:01.000Z|2018-11-30T11:00:00.000Z|2018-12-02T11:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2|1|2|2|8|22|3|0|Madrid|5h 40m|11h 20m|5h 40m|Coche propio|de 08:00 a 14:59|de 08:00 a 14:59|Coche Propio|17:40|17:40|12:00|12:00|Jerez|Coche Propio|5bfc80faf44f319b3fff2b43
85.422|2018-11-26T23:00:00.000Z|2018-11-30T16:40:01.000Z|2018-12-02T22:40:01.000Z|2018-11-30T11:00:00.000Z|2018-12-02T17:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2|1|2|3|8|22|3|0|Madrid|5h 40m|11h 20m|5h 40m|Coche propio|de 08:00 a 14:59|de 15:00 a 19:59|Coche Propio|17:40|23:40|12:00|18:00|Jerez|Coche Propio|5bfc80faf44f319b3fff2b44
85.422|2018-11-26T23:00:00.000Z|2018-11-30T22:40:01.000Z|2018-12-02T10:40:01.000Z|2018-11-30T17:00:00.000Z|2018-12-02T05:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2|1|3|1|8|22|3|0|Madrid|5h 40m|11h 20m|5h 40m|Coche propio|de 15:00 a 19:59|de 00:00 a 7:59|Coche Propio|23:40|11:40|18:00|06:00|Jerez|Coche Propio|5bfc80faf44f319b3fff2b46
85.422|2018-11-26T23:00:00.000Z|2018-11-30T22:40:01.000Z|2018-12-02T16:40:01.000Z|2018-11-30T17:00:00.000Z|2018-12-02T11:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2|1|3|2|8|22|3|0|Madrid|5h 40m|11h 20m|5h 40m|Coche propio|de 15:00 a 19:59|de 08:00 a 14:59|Coche Propio|23:40|17:40|18:00|12:00|Jerez|Coche Propio|5bfc80faf44f319b3fff2b47
85.422|2018-11-26T23:00:00.000Z|2018-11-30T22:40:01.000Z|2018-12-02T22:40:01.000Z|2018-11-30T17:00:00.000Z|2018-12-02T17:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2|1|3|3|8|22|3|0|Madrid|5h 40m|11h 20m|5h 40m|Coche propio|de 15:00 a 19:59|de 15:00 a 19:59|Coche Propio|23:40|23:40|18:00|18:00|Jerez|Coche Propio|5bfc80faf44f319b3fff2b48
85.422|2018-11-26T23:00:00.000Z|2018-12-01T01:40:01.000Z|2018-12-02T10:40:01.000Z|2018-11-30T20:00:00.000Z|2018-12-02T05:00:00.000Z|2018-11-30T23:00:00.000Z|2018-12-01T23:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2|1|4|1|8|22|3|0|Madrid|5h 40m|11h 20m|5h 40m|Coche propio|de 20:00 a 23:59|de 00:00 a 7:59|Coche Propio|02:40|11:40|21:00|06:00|Jerez|Coche Propio|5bfc80faf44f319b3fff2b4a
85.422|2018-11-26T23:00:00.000Z|2018-12-01T01:40:01.000Z|2018-12-02T16:40:01.000Z|2018-11-30T20:00:00.000Z|2018-12-02T11:00:00.000Z|2018-11-30T23:00:00.000Z|2018-12-01T23:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2|1|4|2|8|22|3|0|Madrid|5h 40m|11h 20m|5h 40m|Coche propio|de 20:00 a 23:59|de 08:00 a 14:59|Coche Propio|02:40|17:40|21:00|12:00|Jerez|Coche Propio|5bfc80faf44f319b3fff2b4b
85.422|2018-11-26T23:00:00.000Z|2018-12-01T01:40:01.000Z|2018-12-02T22:40:01.000Z|2018-11-30T20:00:00.000Z|2018-12-02T17:00:00.000Z|2018-11-30T23:00:00.000Z|2018-12-01T23:00:00.000Z|2018-11-29T23:00:00.000Z|2018-12-01T23:00:00.000Z|2|1|4|3|8|22|3|0|Madrid|5h 40m|11h 20m|5h 40m|Coche propio|de 20:00 a 23:59|de 15:00 a 19:59|Coche Propio|02:40|23:40|21:00|18:00|Jerez|Coche Propio|5bfc80faf44f319b3fff2b4c
